Lieu_id;Lieu_libel;Lieu_mnemonique;Lieu_bathy;Lieu_com;Lien_lieu;Date_creat;Date_maj;Port;Taxon;Groupe_taxon;Longitude;Latitude
34078002;Hossegor Huitrière du lac;090-P-002;;;;13/06/2008;;;;;-1.4267281586;43.6649237726
60002420;LAÏTA - 29LA07;048-P-046;;;;02/12/2009;07/12/2009;;;;-3.53949104807884;47.8223798028566
27057029;Trehiguier;065-P-010;;;;13/06/2008;;;;;-2.439000196;47.4941658605
60004696;Le Moule;124-P-020;12;Lieu créé le 11/10/2011 demande de C. Belin. Coordonnées corrigées le 27/05/13 suite à la mission de mars 2013 et à lenvoi dun mail de Pareto.;;11/10/2011;15/04/2014;;;;-61.34167;16.33972
16033057;Gisement Morlaix Large;033-P-028;50;;;13/06/2008;28/06/2012;;;;-3.8915605755;48.7646805304
23045001;Groix nord;049-P-001;;;;13/06/2008;;;;;-3.4545226725;47.6461576883
22044019;Port de Bélon;048-P-015;;;;13/06/2008;;;;;-3.705031568;47.8136588417
27057058;Merquel;066-P-002;;;;13/06/2008;;;;;-2.4669988849;47.4218304267
19036003;Dinan Kerloch;038-P-004;-0.8;;;13/06/2008;11/02/2016;;;;-4.5567253442;48.2561596115
60007995;Caye dOlbian;125-P-014;;Lieu créé le 16/10/2015 à la demande de P. Loricourt/ODE972 (05/2015) avec précision de coordonnées de C. Desrosiers/ImpactMer (10/2015). Correction des coordonnées le 15/11/2016 à la demande de IFREMER délégation des Antilles Françaises. Anciennes coordonnées (Lat 14.4646962382 et Long -61.028323275).;;16/10/2015;15/11/2016;;;;-61.01894927;14.4645086
60006838;Dzaoudzi (large Fare) 25;145-P-033;24;Station 25 - études Def RCS;;21/03/2014;21/03/2014;;;;45.2538000402334;-12.7980999798833
26054003;Creizic;061-P-003;10;Correction des coordonnées le 16/04/2013 à la demande de latlas DCE/LB (anciennes coordonnées -2.8648435411-47.5794963218). Bathymétrie inidiquée par LER/MPL/TM (R. Gabellec, 27/02/14).;;13/06/2008;27/02/2014;;;;-2.863921;47.579597
60004756;Bande littorale Pyrénées-Orientales 1;095-P-116;;Lieu créé le 08/11/2011 demandé par le LER/LR;;08/11/2011;20/12/2011;;;;3.03486722993361;42.6602997384832
60002493;GOLFE - 56G 930;058-P-021;;;;02/12/2009;02/12/2009;;;;-2.92554013277007;47.5509997988332
19039007;St Nicolas;040-P-007;25;;;13/06/2008;;;;;-4.5063885448;48.1613245218
60002477;AURAY - 56G 530;060-P-033;;;;02/12/2009;02/12/2009;;;;-2.96037014685174;47.6317551800443
27056006;Béguéro;064-P-006;0;Lieu anciennement nommé "Pencadenic". Renommé le 26/05/2015 à la demande du LER-MPL-TM, pour "libérer" le libellé "Pencadenic" nécessaire à la création dun nouveau lieu de surveillance.;;13/06/2008;26/05/2015;;;;-2.6213377351;47.5273312188
34077067;Jacquets;088-P-054;-4;;;13/06/2008;;;;;-1.1837458758;44.7192821954
60002518;ARGUENON - 22006E04;022-P-038;;;;02/12/2009;02/12/2009;;;;-2.22628243814123;48.5381110440555
60002424;MORLAIX - 29MX11;034-P-022;;;;02/12/2009;02/12/2009;;;;-3.84081472540737;48.5931583182458
43111005;Cap Corse;115-P-007;;;;13/06/2008;;;;;9.4778331303;42.9908326994
17035032;Le Diouris - 29AW03;037-P-029;;;;13/06/2008;;;;;-4.4531854259;48.5707021132
5011201;Seine 1;011-P-010;;;;13/06/2008;;;;;0.0536625924;49.4790793787
50135005;Saint Benoit;126-P-005;;;;13/06/2008;15/06/2012;;;;55.7136669702;-21.0076665633
34078010;Ouest Mimizan;089-P-004;;;;13/06/2008;;;;;-1.4424058742;44.1861012102
60002552;AVEN - 29AV01;048-P-042;;;;02/12/2009;02/12/2009;;;;-3.73693723596861;47.8040867028767
27057021;Basse Kervoyal;063-P-010;0;;;13/06/2008;;;;;-2.5461690947;47.504164859
60007530;MEC- Les Hattes (Large);146-P-044;0;Les Hattes (large);;30/10/2014;30/10/2014;;;;-53.7903309193321;5.82103399718366
60004692;Capesterre;124-P-016;12;Lieu créé le 11/10/2011 demande de C. Belin. Coordonnées corrigées le 27/05/13 suite à la mission de mars 2013 et à lenvoi dun mail de Pareto.;;11/10/2011;15/04/2014;;;;-61.53857;16.05424
27057064;Nord Dumet;062-P-018;10;;;13/06/2008;;;;;-2.6565833428;47.4600674904
20040002;Penhors;042-P-002;;;;13/06/2008;;;;;-4.4270479375;47.9428200622
27057061;Aval Tréhiguier - 56V100;065-P-012;;;;13/06/2008;;;;;-2.445048691;47.4961341719
34076001;Large Porge océan;086-P-001;;;;13/06/2008;;;;;-1.2910847142;44.8846179866
32071019;Galon dor;082-P-012;-0.5;;;13/06/2008;;;;;-1.2059366909;45.7946394313
60006837;Hajangoua (Recif cote Lagon) H26;145-P-032;26;Station 26/H26/B27 - études Def RCS + RHLM actif;;21/03/2014;21/03/2014;;;;45.2514001207001;-12.8685003017501
28061001;Beauvoir - le Gois;071-P-001;;;;13/06/2008;;;;;-2.113646771;46.9278225157
60004703;Ti pâté;124-P-027;12;Lieu créé le 11/10/2011 demande de C. Belin. Coordonnées corrigées le 27/05/13 suite à la mission de mars 2013 et à lenvoi dun mail de Pareto.;;11/10/2011;15/04/2014;;;;-61.62682;15.87155
60000169;Etang de Vic - Passe;105-P-147;;;;11/12/2008;12/01/2015;;;;3.820833;43.468133
11024023;Grand Bé;021-P-022;3.5;Correction des coordonnées à la demande du LER le 26/11/2013 : anciennes coordonnées (-2.0356893284 - 48.6470329831).;;13/06/2008;26/11/2013;;;;-2.03246325;48.64971026
22044026;Estuaire face porte neuve - 29BE28;048-P-022;;;;13/06/2008;;;;;-3.682618056;47.8223043216
19039003;Morgat 2;040-P-003;-1.5;;;13/06/2008;27/02/2014;;;;-4.4942233006;48.2219928477
38094008;Carteau 64;109-P-006;;;;13/06/2008;;;;;4.9012293407;43.3786489758
18038003;Pors Beach;039-P-063;-1.5;;;13/06/2008;;;;;-4.3135565799;48.3394979732
27057009;Pointe du Bile;063-P-005;;;;13/06/2008;;;;;-2.4801661436;47.435663946
15032020;Illaouec;032-P-019;3;Mauvaise position (point trop central). Modifications des coordonnées le : 24/10/2016 à la demande des coordinations REMI, REPHY Anciennes coordonnées (48.7918514845 / -3.5942225218);;13/06/2008;24/10/2016;;;;-3.5913982;48.7920416
30065006;Le Pas des Tranchais (terre);076-P-006;;;;13/06/2008;;;;;-1.3252843816;46.3218170417
6013011;Asnelles large;012-P-008;3;;;13/06/2008;;;;;-0.5963472875;49.3624020224
20040014;Pont dAudierne - 29GY05;042-P-014;;;;13/06/2008;;;;;-4.5348537097;48.0246274522
18038011;Rostellec;039-P-071;;;;13/06/2008;27/02/2014;;;;-4.5273925142;48.293994246
36085335;BGS - Bages Sud;100-P-046;1.3;Bathymétrie fournie par la coordination RSL (18/12/2014);;13/06/2008;18/12/2014;;;;3.0158653554;43.0509568999
27058004;Piriac sémaphore;062-P-021;;;;13/06/2008;;;;;-2.5579993257;47.3728281703
24047030;Aval Pont Lorois - 56ET16;053-P-020;;Correction du libellé le 15/04/2013 à la demande de latlas DCE/LB (ancien libellé Aval Pont Lorois - ET16).;;13/06/2008;15/04/2013;;;;-3.1986870799;47.6741747297
60006841;Passe en S (branche Nord - bord est) H27;145-P-036;23;Station 27/B32/H27 - études Def RCS;;21/03/2014;21/03/2014;;;;45.2749004224502;-12.8402997384832
10023017;Hock nord;020-P-019;4;Modifications des coordonnées le : 24/10/2016 à la demande des coordinations REMI, REPHY Anciennes coordonnées (48.672079 / -1.849047);;13/06/2008;24/10/2016;;;;-1.8492092;48.6716184
60002381;Cap Salomon;125-P-036;14;Correction des coordonnées le 15/11/2016 à la demande de IFREMER délégation des Antilles Françaises. Anciennes coordonnées (Lat 14.5079189298 et Long -61.1017330517).;;24/11/2009;15/11/2016;;;;-61.10141759;14.50796179
43116001;Manza;121-P-001;;;;13/06/2008;;;;;9.2196824676;41.413647166
18038028;Pointe Ste Barbe;039-P-086;-3;;;13/06/2008;27/02/2014;;;;-4.5713929794;48.2821600838
37088006;Le Grau du Roi;102-P-010;;;;13/06/2008;;;;;4.0933773495;43.5283110091
60002501;VILAINE - 56V 240;065-P-019;;;;02/12/2009;02/12/2009;;;;-2.52938442969221;47.5014172198753
60002395;Trou Manuel;125-P-050;1;;;24/11/2009;27/02/2013;;;;-60.8769945684973;14.4675900221283
60002389;Loup Garou;125-P-044;11;Correction des coordonnées le 15/11/2016 à la demande de IFREMER délégation des Antilles Françaises. Anciennes coordonnées (Lat 14.6818396701 et Long -60.847929994).;;24/11/2009;15/11/2016;;;;-60.84879952;14.68116079
28060004;Plage Benoît 4;069-P-004;;;;13/06/2008;;;;;-2.4038274742;47.2793276783
60006814;Recif MTsanga (Nord-est) 14;145-P-009;14;Station 14/B16 - études Def RCS - large Sada + sortie baie Boueni;;21/03/2014;21/03/2014;;;;45.0492003621002;-12.8488996177831
5011001;Le Havre digue nord;011-P-001;-1;;;13/06/2008;;;;;0.0916630946;49.4889134175
28060050;Saint Géréon - 44 L013 (136600);070-P-024;;Référence point DDTM : PMR044044160ER00000013. Type de suivi : Loire. Faut-il corriger les coordonnées?;;13/06/2008;17/07/2014;;;;-1.2050420021;47.3564550133
4009003;Veulettes (a);009-P-013;-1;;;13/06/2008;;;;;0.5909966675;49.8527624504
14030006;Pen Palluc;028-P-005;3.5;Correction des coordonnées à la demande du LER le 26/11/2013 : anciennes coordonnées (-3.2005497432 - 48.8351906685).;;13/06/2008;26/11/2013;;;;-3.1994928;48.83658466
38095001;Jai;110-P-002;;;;13/06/2008;;;;;5.1634005918;43.4129855772
60002431;Sud-est Ile Queffen - 29PA19;045-P-017;;Correction du libellé le 15/04/2013 à la demande de latlas DCE/LB (ancien libellé PONT LABBE - 29PA19).;;02/12/2009;15/04/2013;;;;-4.18136592234964;47.849956749145
27057002;Le Halguen;065-P-002;;Correction des coordonnées le 16/04/2013 à la demande de latlas DCE/LB (anciennes coordonnées -2.4951680437,47.499832013). Modifications des coordonnées le : 05/12/2016 à la demande des coordinations REMI, REPHY, ROCCH Anciennes coordonnées (47.501564 / -2.492189);;13/06/2008;05/12/2016;;;;-2.49359;47.50146
60002510;SCORFF - 56S 130;050-P-055;;;;02/12/2009;02/12/2009;;;;-3.39213437940052;47.8393411788373
30065036;Pertuis Breton gisement 02;076-P-031;3;Libellé modifié à la demande du LER-PC le 15/03/2011 (ancien libellé : PB pétoncles).;;13/06/2008;15/03/2011;;;;-1.2649474663;46.2161485681
60003362;VAÏ- Vaïne;110-P-116;;Ajouté suite à la demande de Nathalie Malet et Valérie Dérolez en avril 2010;;29/04/2010;29/04/2010;;;;5.20690002011668;43.4711003822169
15032028;Trébeurden;032-P-027;7;Correction des coordonnées le 15/04/2013 à la demande de latlas DCE/LB (anciennes coordonnées -3.5831661545-48.7496672003).;;13/06/2008;15/04/2013;;;;-3.581689;48.750719
29064016;La Rochepie;074-P-038;;;;13/06/2008;;;;;-1.7751299821;46.4898159308
26053007;Toulvern;060-P-007;;;;13/06/2008;;;;;-2.9286783857;47.5928292349
6012002;Ouistreham 2 milles;010-P-103;8;;;13/06/2008;;;;;-0.2436726086;49.32723851
35079008;Saint Jean de Luz;091-P-006;;;;13/06/2008;;;;;-1.6744606734;43.4101158753
6012013;Ouistreham enrochement ouest;010-P-112;3;;;13/06/2008;;;;;-0.2475051381;49.2947375931
13027014;Morieux point b5;025-P-023;;Correction des coordonnées à la demande du LER le 26/11/2013 : anciennes coordonnées (-2.6195312517 - 48.5553570597).;;13/06/2008;26/11/2013;;;;-2.61843782;48.5533724
28060025;Pointe St Gildas (a);070-P-005;;;;13/06/2008;;;;;-2.2461544253;47.1396594397
60002435;BELON - 29BE01;048-P-050;;;;02/12/2009;02/12/2009;;;;-3.7262623214645;47.8021897002615
40100006;Bregaillon;112-P-006;;;;13/06/2008;;;;;5.8854205051;43.1051524801
7014002;Ste Marie du Mont nord;014-P-002;-2;;;13/06/2008;;;;;-1.1568596675;49.4083966939
28060046;Saint-Nazaire - 44 L029 (149200);070-P-020;;Référence point DDTM : PMR044044184ES00000029. Type de suivi : Loire.;;13/06/2008;17/07/2014;;;;-2.1699917515;47.2898606396
60006825;Mbouini (ilot centre lagon) H18;145-P-020;28;Station 18/H18/B23 - études Def RCS + RHLM actif;;21/03/2014;21/03/2014;;;;45.1290997787166;-13.0383001408167
30066001;La Carrelère;077-P-002;-0.9;;;13/06/2008;;;;;-1.2001132535;46.2299829522
60006810;Grande Passe Ouest (Aval Large) H28;145-P-005;400;Station 28/H28 - études Def RCS + RHLM actif - hors lagon;;21/03/2014;21/03/2014;;;;44.9711999597666;-12.7821001810501
21042030;Face moulin marée - 29PA16;045-P-010;;;;13/06/2008;;;;;-4.2119837554;47.8671007763
28060043;Large Croisic;062-P-031;30;Ce lieu actif de 2005 à 2011 pour le REPHYTOX représentait des zones POLYGONES (062-S-047 Large Croisic Nord et 069-S-049 La Banche) qui ont été définies à partir du 09/12/2011.;;13/06/2008;06/01/2012;;;;-2.6364976513;47.2488242376
17035013;Lanildut;037-P-013;;;;13/06/2008;;;;;-4.7599014685;48.4693291568
28060001;Pointe de Chemoulin (a);069-P-001;;;;13/06/2008;;;;;-2.3016577218;47.2311610212
60002509;PENZE - 29PZ36;035-P-022;;;;02/12/2009;02/12/2009;;;;-3.92356769261718;48.5857654395494
13027030;Dahouët;025-P-035;5;Correction des coordonnées à la demande du LER le 26/11/2013 : anciennes coordonnées (-2.571697669 - 48.5795249135).;;13/06/2008;26/11/2013;;;;-2.57168732;48.5803898
60002450;RANCE - 35EER3;021-P-076;;;;02/12/2009;02/12/2009;;;;-1.98833132166567;48.4977801247234
34077005;Cap Ferret (a);087-P-001;;Modifications des coordonnées le : 17/01/2017 à la demande des coordinations REMI, REPHY Anciennes coordonnées (44.6466133434 / -1.238578641);;13/06/2008;17/01/2017;;;;-1.23903029;44.64725205
60002394;Etang des Salines;125-P-049;0.5;;;24/11/2009;24/11/2009;;;;-60.875442566888;14.4064011265339
4008001;St Aubin Seine Maritime;009-P-001;3;;;13/06/2008;;;;;0.8653344009;49.899100219
28060013;Port Giraud;070-P-003;;;;13/06/2008;;;;;-2.1949872894;47.1588271613
2003030;Bassin Napoléon;002-P-027;;;;13/06/2008;;;;;1.5958266897;50.7239651237
60008192;Nord Ouest Levi;016-P-006;21.5;Lieu créé le 09/02/2016 à la demande du LER/N.;;09/02/2016;09/02/2016;Cherbourg;;;-1.48708308187489;49.7091329712331
18038057;Gisement Basse Renard;039-P-113;30;;;13/06/2008;;;;;-4.4920595641;48.3313289424
60002534;JAUDY - 22171E01;028-P-022;;;;02/12/2009;02/12/2009;;;;-3.26727720780528;48.7496570106618
1001104;Oye plage;001-P-022;-1;;;13/06/2008;;;;;1.9986607303;51.0024777513
33075010;Bonne Anse - Centre;084-P-012;0;;;13/06/2008;;;;;-1.2099992634;45.6841668494
60002505;Pont Canada - 22171E05;028-P-025;;Correction du libellé le 15/04/2013 à la demande de latlas DCE/LB (ancien libellé JAUDY - 22171E05).;;02/12/2009;15/04/2013;;;;-3.22140716153692;48.7842164554416
5010002;Antifer ponton pêche;010-P-002;5;;;13/06/2008;;;;;0.1501598671;49.6504184817
60006912;Panache Lézarde;125-P-064;;Lieu créé le 14/04/2014 (demande du 28/01/2014 par aubert-moulin@creocean.fr).;;14/04/2014;14/04/2014;;;;-61.0272007644337;14.5954858177429
60006816;MTsamboro (Baie centre) H9;145-P-011;59;Station 9/H9 - études Def RCS + RHLM actif;;21/03/2014;21/03/2014;;;;45.0566998591833;-12.6892003621002
25055006;Méaban;058-P-007;;Correction des coordonnées le 16/04/2013 à la demande de latlas DCE/LB (anciennes coordonnées -2.9501770907-47.5268273622).;;13/06/2008;16/04/2013;;;;-2.934365;47.513917
37087028;Mèze lagunage;104-P-025;;;;13/06/2008;;;;;3.5935363812;43.4151369857
26053004;Rohello;060-P-004;;;;13/06/2008;;;;;-2.9503462102;47.6224963774
18037011;Kéraliou;039-P-011;;;;13/06/2008;27/10/2014;;;;-4.4137260786;48.3773310457
4009002;Fécamp;009-P-012;-2;;;13/06/2008;;;;;0.3648276057;49.7709242581
60002390;Loup Ministre;125-P-045;15;Correction des coordonnées le 15/11/2016 à la demande de IFREMER délégation des Antilles Françaises. Anciennes coordonnées (Lat 14.7817069 et Long -60.939352243).;;24/11/2009;15/11/2016;;;;-60.94586685;14.77832235
25049010;Souris;055-P-009;;;;13/06/2008;;;;;-3.0196784628;47.5308266455
28060022;Plage Benoît 11;069-P-019;;;;13/06/2008;;;;;-2.4096607274;47.2718274281
7014024;Utah;014-P-024;2;;;13/06/2008;;;;;-1.1728336826;49.4216668616
18038065;Pont de Terenez - 29AL38;039-P-120;;;;13/06/2008;;;;;-4.2623570695;48.2686284803
60002449;RANCE - 35EER1;021-P-075;;;;02/12/2009;02/12/2009;;;;-1.99964192315429;48.4863538523436
60002523;LEGUER - 22225E06;032-P-042;;;;02/12/2009;02/12/2009;;;;-3.53719472943069;48.7346690806679
60004120;Bonen du Four;062-P-046;;Lieu ajouté à la demande du REPHY;;15/11/2010;09/02/2011;;;;-2.65462;47.308548
28061064;Bois de la Chaise large;071-P-061;;Correction des coordonnées le 16/04/2013 à la demande de latlas DCE/LB (anciennes coordonnées -2.2008322542,47.0180003528).;;13/06/2008;16/04/2013;;;;-2.199438;47.019077
60002553;AVEN - 29AV03;048-P-043;;;;02/12/2009;02/12/2009;;;;-3.75332327499498;47.8317169583585
60002496;PENERF - 56V 500;064-P-017;;;;02/12/2009;02/12/2009;;;;-2.64940856970429;47.5057664453832
35079010;Adour 2;091-P-008;;;;13/06/2008;;;;;-1.5150436017;43.5282200039
18037015;Aval la grande Palud - 29EL12;039-P-015;;;;13/06/2008;;;;;-4.2864837221;48.4360140629
15032023;Beg Hent;032-P-022;0;;;13/06/2008;;;;;-3.538386582;48.7346840214
36083374;LEN - Leucate Nord;097-P-091;2.6;Bathymétrie fournie par la coordination RSL (18/12/2014);;13/06/2008;18/12/2014;;;;3.0165351123;42.8832867504
60002382;Loup Caravelle;125-P-037;18;Correction des coordonnées le 15/11/2016 à la demande de IFREMER délégation des Antilles Françaises. Anciennes coordonnées (Lat 14.8039831021et Long -60.9344980889).;;24/11/2009;15/11/2016;;;;-60.93405957;14.80421422
17035017;Treglonou;037-P-016;;;;13/06/2008;;;;;-4.5353997696;48.5536673496
6013020;Pointe de la Percée;013-P-004;0;Correction des coordonnées le 28/06/2012, à la demande du LER. Anciennes coordonnées (-0.9188544978-49.3915657029).;;13/06/2008;28/06/2012;;;;-0.9196666667;49.3906666667
18037007;Le Passage (b);039-P-007;;Correction des coordonnées le 15/04/2013 à la demande de latlas DCE/LB (anciennes coordonnées -4.3847259345-48.3911650779).;;13/06/2008;27/02/2014;;;;-4.384965;48.391067
33073001;La Cotinière;075-P-001;;;;13/06/2008;;;;;-1.3251082364;45.9124741564
50137005;La Possession (Large);126-P-018;;Les coordonnées ont été modifiées afin de rapprocher les lieux de surveillance hydrologique des lieux de surveillance du benthos et ainsi optimiser la stratégie de surveillance DCE. Les nouvelles coordonnées sont valables pour les acquisitions effectuées à partir de 2012, et correspondent aux coordonnées de la station B133 de la campagne CARTOMAR 2009.;;13/06/2008;12/06/2012;;;;55.328017;-20.915417
27059002;Le Grand traict;068-P-002;;;;13/06/2008;29/03/2012;;;;-2.498996222;47.2924935625
60002485;VANNES - 56G 710;061-P-082;;;;02/12/2009;02/12/2009;;;;-2.76060752363711;47.6417159525246
60002459;BLAVET - 56B 450;050-P-059;;;;02/12/2009;02/12/2009;;;;-3.27599074632872;47.822082076041
28061011;Claire Durand;071-P-011;;;;13/06/2008;;;;;-1.9953144514;47.058327022
60002514;VILAINE - 56V 080;065-P-018;;;;02/12/2009;02/12/2009;;;;-2.37796922148462;47.4976312613156
32070038;Lamouroux;080-P-030;;;;13/06/2008;;;;;-1.1486052212;45.9228096957
31068002;Ile dAix;079-P-025;-0.4;Pour le suivi RAZLEC, ce lieu représente la station "Aix". Coordonnées imprécises à la création du point. Modifications des coordonnées le : 17/10/2016 à la demande des coordinations REMI, REPHY Anciennes coordonnées (46.0101449468 / -1.1584407367);;13/06/2008;17/10/2016;;;;-1.15275;46.016405
4007101;Varengeville;008-P-013;-2;;;13/06/2008;;;;;0.9820028963;49.9207688241
60002454;RANCE - 35EER8;021-P-080;;;;02/12/2009;02/12/2009;;;;-1.99430999798832;48.5866123516395
21042034;Pouldon SE Ile Chevalier - PA20;045-P-012;;;;13/06/2008;;;;;-4.1742759501;47.8495407952
9020004;Pirou Bergerie Sud;018-P-021;-5;;;13/06/2008;;;;;-1.6010278531;49.1473845185
27057006;Port au Loup;063-P-003;;;;13/06/2008;;;;;-2.5353325654;47.3856620807
39096015;Morgiret - Frioul;111-P-022;;;;13/06/2008;04/03/2013;;;;5.3048324181;43.2828324539
37087024;Entrée port;102-P-001;;;;13/06/2008;;;;;3.7007054325;43.3986376908
60007473;MET- COMTE (Dégrad des Cannes);146-P-007;0;Degrad des Cannes;;30/10/2014;30/10/2014;;;;-52.2778223697445;4.84807181653591
16033013;Pors Doun;035-P-003;;;;13/06/2008;;;;;-3.9525586693;48.6551769927
21043001;Penfoulic;047-P-001;-1.4;;;13/06/2008;27/02/2014;;;;-3.9808719971;47.8943242129
38094003;Carteau 1;109-P-003;;;;13/06/2008;;;;;4.8745619704;43.3883155936
25049009;NE Dupuch;055-P-008;;;;13/06/2008;;;;;-3.0560125105;47.5328262683
6013023;Asnelles-Meuvaines;012-P-013;5;;;13/06/2008;;;;;-0.5715131312;49.3504019897
37088002;Filières de Sète-Marseillan;102-P-006;;;;13/06/2008;11/12/2009;;;;3.5802049781;43.2971343374
37087378;TW - Thau Ouest;104-P-116;0.9;Bathymétrie fournie par la coordination RSL (18/12/2014);;13/06/2008;18/12/2014;;;;3.5870369862;43.3758027476
60002473;CRACH - 56G 280;059-P-006;;;;02/12/2009;02/12/2009;;;;-2.98265540132769;47.5602021726011
60007486;MET - KOUROU (Singe Rouge);146-P-020;0;Singe rouge;;30/10/2014;30/10/2014;;;;-52.7024964795816;5.00222691611346
15032008;Beg Douar;032-P-008;;;;13/06/2008;;;;;-3.6155532845;48.6841817981
60001820;Le Moustoir;060-P-031;;;;04/08/2009;04/08/2009;;;;-2.955517;47.60175
60003032;PLS-La Palissade;108-P-011;0;;;15/02/2010;15/02/2010;;;;4.8105964594649;43.3515550191108
30065019;Filière w;076-P-016;7;Correction des coordonnées le 16/04/2013 à la demande de latlas DCE/LB (anciennes coordonnées -1.3769509833,46.2781487673).;;13/06/2008;16/04/2013;;;;-1.376951;46.278149
16033061;Pont de la Corde - PZ05;035-P-017;;;;13/06/2008;;;;;-3.9506083373;48.6444084083
2003002;Point 1 Boulogne;002-P-007;10;Lieu renommé le 27/02/2015 à la demande du REPHY. Ancien libellé (Point 1 SRN Boulogne).;;13/06/2008;27/02/2015;;;;1.5486581799;50.7531320816
32072039;Mus de loup (a);083-P-025;-8;;;13/06/2008;;;;;-1.1402688874;45.7978069004
60006839;Dzaoudzi (ilot MTsanga) H2;145-P-034;19;Station 2/H2/B01 - études Def RCS + RHLM actif;;21/03/2014;21/03/2014;;;;45.2597998390666;-12.7661003822169
19039017;Kervel large;040-P-017;10.5;Correction des coordonnées le 15/04/2013 à la demande de latlas DCE/LB (anciennes coordonnées -4.2996667667-48.108832375).;;13/06/2008;15/04/2013;;;;-4.298194;48.10991
60006833;Bambo (ilot sud est) H21;145-P-028;24;Station 21/H21/B24 - études Def RCS + RHLM actif;;21/03/2014;21/03/2014;;;;45.2093995171998;-12.9399004224502
60002425;MORLAIX - 29MX15;034-P-023;;;;02/12/2009;02/12/2009;;;;-3.87858177429089;48.6497455240394
32070015;Agoût;080-P-021;0;;;13/06/2008;;;;;-1.2097783164;45.9359226516
38091325;MARS - Marette Sud;107-P-021;0.8;Bathymétrie fournie par la coordination RSL (18/12/2014);;13/06/2008;18/12/2014;;;;4.1718783751;43.5559790444
60002448;R de DAOULAS - 29RD16;039-P-200;;;;02/12/2009;02/12/2009;;;;-4.3507634278817;48.3333705491853
21043009;Carrec Bouzen;047-P-009;20;;;13/06/2008;;;;;-3.9430365242;47.8389899653
16033056;Gisement Morlaix Intérieur;033-P-027;20;;;13/06/2008;;;;;-3.8787254734;48.7091792643
60002446;Pointe Kerzanton - 29RD05;039-P-198;;Correction du libellé le 15/04/2013 à la demande de latlas DCE/LB (ancien libellé R de DAOULAS - 29RD05).;;02/12/2009;15/04/2013;;;;-4.29539227519615;48.3456739086703
31067001;Le Martray;079-P-002;-2.5;Déplacement de la ressource à partir du 01/10/2015. Modifications des coordonnées le : 18/10/2016 à la demande des coordinations REMI,REPHY,RNOMV Anciennes coordonnées (46.1984789838 / -1.4881178425);;13/06/2008;18/10/2016;;;;-1.48608;46.19817
50136005;Lagon Saint Leu Corne;126-P-012;;;;13/06/2008;;;;;55.2848329309;-21.1656671049
17035021;Trevors;037-P-019;2.3;;;13/06/2008;27/02/2014;;;;-4.6360690738;48.5836668838
16033007;Le Dourduff;034-P-003;;;;13/06/2008;27/02/2014;;;;-3.8488894288;48.6305109485
11024036;La Roche du Port;021-P-034;4.8;;;13/06/2008;;;;;-1.9976870786;48.5900319582
60002528;LEGUER - 22225E01;032-P-047;;;;02/12/2009;02/12/2009;;;;-3.4431301548984;48.7217612150473
25048001;Kerdonis;054-P-001;;;;13/06/2008;;;;;-3.0556734407;47.3074874435
60007481;MET- APPROUAGUE (Régina);146-P-015;0;Regina;;30/10/2014;30/10/2014;;;;-52.117764031382;4.33194830014082
60002542;JAUDY - 22172-00;028-P-024;;;;02/12/2009;02/12/2009;;;;-3.21901931200966;48.8338312210823
1001022;Point 1 Dunkerque;001-P-015;-3.1;Lieu renommé le 27/02/2015 à la demande du REPHY. Ancien libellé (Point 1 SRN Dunkerque).;;13/06/2008;27/02/2015;;;;2.3334994588;51.0686501641
60002489;NOYALO - 56G 890;061-P-086;;;;02/12/2009;02/12/2009;;;;-2.69453731643532;47.6094920539127
4009006;St Valéry en Caux;009-P-016;-1;;;13/06/2008;;;;;0.7084985018;49.8742643966
37087017;Mèze zone a;104-P-016;;Mise à jour des coordonnées suite à une demande de Catherine Belin (17/03/2010);;13/06/2008;17/03/2010;;;;3.625113;43.426547
60002442;AULNE - 29AL49;039-P-194;;;;02/12/2009;02/12/2009;;;;-4.17078857372763;48.2468145242406
24047004;Le Pradic;053-P-004;;Correction de coordonnées le 27/04/2016 suite à la demande du LER MPL/TM (anciennes coordonnées : 47.6539941819,-3.2030183045);;13/06/2008;28/04/2016;;;;-3.2067222222;47.65225
21042002;Ile Chevalier;045-P-001;-1;Correction des coordonnées le 15/11/2011 à la demande du LER/FBN/Concarneau (anciennes coordonnées -4.1763744517-47.8544875586).;;13/06/2008;15/11/2011;;;;-4.176366;47.855182
12025024;Fresnaie f5;023-P-011;;Correction des coordonnées à la demande du LER le 26/11/2013 : anciennes coordonnées (-2.2933606925 - 48.6395297508).;;13/06/2008;26/11/2013;;;;-2.29404995;48.63898511
22044004;Poulguin;048-P-004;-2;;;13/06/2008;27/02/2014;;;;-3.7508657555;47.8146583213
6013002;St Aubin;012-P-002;-1;;;13/06/2008;;;;;-0.387675866;49.3409038731
14030002;Pont Canada;028-P-001;;;;13/06/2008;;;;;-3.2230486688;48.7808556632
27056002;Penerf;064-P-002;;;;13/06/2008;;;;;-2.616504012;47.5154976511
60007477;MEC- Cayenne Côte;146-P-011;0;Cayenne côte;;30/10/2014;30/10/2014;;;;-52.2400080466707;4.88332528666264
7015001;Ravenoville (a);014-P-053;-1;Coordonnées modifiées le 25/08/2009 (anciennes coordonnées : lat = 49.451730567, long = -1.2096952416);;13/06/2008;09/09/2014;;;;-1.176316667;49.46853333
